source,fmp_id,name,inventory,sold_size,fmp_price,catalog_slug,catalog_name,catalog_price,status,decision,reason
raw_ingredient_inventory,5095,Zinc Monomethionine (21% Zn),462.08,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5099,Germanium Organic 99.9% (biscarboxyethyl germanium sesquioxide),500,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5100,Vitamin E 30% Mixed Tocopherols,1656.56,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5104,*Boswellic Acid 95% (Boswellia serrata),896.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5108,Inosine 99%,470,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5119,Vitamin B1: Benfotiamine 99%,474.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5121,Magnesium Taurate (Mg Tau) (8.9% Mg),3315.52,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5124,Progesterone 99%,1000,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5125,Melatonin 99%,306.1,,,,,,raw_material_review,formula_only,tiny-dose active; route to containing formulations
raw_ingredient_inventory,5128,Naringen 98%,812,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5129,AHCC 50% (Active Hexose Correlated Compound) (Lentinula edodes),948,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5131,SeMC/MSC (Methylselenocysteine) (41% Se),52.7103472,,,,,,raw_material_review,formula_only,tiny-dose active; route to containing formulations
raw_ingredient_inventory,5135,Parthenolides 0.8% (Tanacetum parthenium),914,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5141,*Phosphatidylserine 50%,376,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5143,Artemisinin 99% (Artemisia annua),1366.4,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5150,Phaseolamin 5% (Phaseolus vulgaris),724,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5151,Gymnemic Acid 75% (Gymnema sylvestre),534,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5152,Lemon Balm 20:1 (Melissa officinalis),380,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5156,Baikal Skullcap Baicalein 98% (Scutellaria baicalensis),1654.96,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5159,Safranal 3% (Crocus sativa),648.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5160,GABA (Gamma-aminobutyric acid),516,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5161,CBD 99% (Cannabidiol) (Cannabis sativa),620.04,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5163,Quercetin Dihydrate 98% (Sophorae japonica)*,856,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5164,L-Carnosine 99% EYE DROPS,1298.2,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5165,Naringenin 98%,940,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5168,Lanosterol 60%,.1,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5180,Oat Straw 100:1 (Avena sativa),640,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5183,Coluracetam 99%,677.2,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5185,Maqui Anthocyanidins 25% (Aristotelia chilensis),508,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5188,Vitamin B3: Picamilon 99% (Nicotinoyl GABA),898,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5196,Schisandrins 9% (Schisandra chinensis) (fructus),196,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5198,Ginsenosides 80% (Panax ginseng),63.24,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5199,Honokiol 98% (Magnolia grandiflora),262,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5203,Notoginsenosides 80% (Panax notoginseng),837.2,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5205,Poor Man’s Ginseng 20:1 (Codonopsis pilosula),434,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5207,Puerarin 98% (Pueraria mirifica),862,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5215,Cranesbill Geranium 20:1 (Geranium maculatum),862,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5217,Synephrine 99% (Citrus aurantium),978.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5233,Nuciferine 98% (Nelumbo nucifera),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5238,French Lilac 20:1 (Galega officinalis),788,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5239,Humic Acid 99%,89.375,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5243,Trans-Resveratrol 98% (Polygonum cuspidatum),738.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5246,Vitamin C: L-Ascorbyl Palmitate 98%,1614.84,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5249,Iodine 10% (Laminaria digitata),43.6,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5251,Vitamin U (S-Methylmethionine),962,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5252,Vitamin B6: Pyridoxamine 99%,918.6,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5253,Zinc Carnosine 99% (23% Zn),467.76,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5256,Calcium D-Glucarate,1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5258,D-Mannose 99%,575,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5267,Hypericin 0.3% (Hypericum perfoliatum),954,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5272,Tocotrienols 98% (Oryza sativa),710,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5273,Methylene Blue (Methylthioninium Chloride),958,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5304,Polyphenols 30% (Cinnamomum cassia),302.7,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5306,Mannitol,1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5313,"Vitamin D3: Cholecalciferol 500,000 IU/g (1.25%)",298.9192,,,,,,raw_material_review,formula_only,tiny-dose active; route to containing formulations
raw_ingredient_inventory,5316,"Yeast Enzyme Extract 400,000 U/g",1650,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5317,Phellodendron 20:1 (Phellodendron chinense),36.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5343,Pearl nano powder,1239,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5348,*Ursolic Acid 50% (Ocimum sanctum),554,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5355,Vitamin K2: MK-4 (Menaquinone) 98%,386.1,,,,,,raw_material_review,formula_only,tiny-dose active; route to containing formulations
raw_ingredient_inventory,5356,Reduced GSH (L-Glutathione) 98%,771,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5358,Nut Grass 20:1 (Cyperus rotundus),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5367,Magnesium Orotate (6.4% Mg),824,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5374,Nisin PRESERVATIVE IN WET TOWELS,1000,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5378,Corosolic Acid 20% (Lagerstroemia speciosa),930,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5379,Acetic Acid (Malus pumila) powder,452,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5380,Mu Tong 20:1 (Akebia caulis),926.08,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5381,Alkaloids 20% (Sceletium tortuosum),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5382,Celery (Apium graveolens) (succus),574,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5384,Jackfruit (Artocarpus heterophyllus),448,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5385,Collard (Brassica oleracea) (folia),334.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5386,Calcium Bentonite,1200,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5388,Celandine 10:1 (Chelidonium majus),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5389,Ceylon Cinnamon (Cinnamomum verum),958,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5391,Pumpkin seed extract (Cucurbita pepo) (semen),345.04,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5392,Diatomaceous Earth,526,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5393,L-Ergothioneine 98%,1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5396,Wu Bei Zi (Rhus chinensis) (galla),893,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5398,Glycine,200,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5399,Green Clay (Reduced Bentonite),680,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5400,Hyssop 10:1 (Hyssopus officinalis),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5401,Isoflavones 99% Genistein 50% (Glycine max),1044,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5402,L-Arginine L-Pyroglutamate,1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5403,L-Tryptophan,248,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5404,Lavender 10:1 (Lavendula officinalis),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5405,Magnesium Carbonate (28.8% Mg),988,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5406,Alfalfa (Medicago sativa) (succus),298,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5407,Spikenard 10:1 (Nardostachys jatamansi),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5408,Black Cumin (Nigella sativa),816,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5409,Parsely (Petroselinum crispum) (succus),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5410,Phytosterols 12.5% (Pygeum africanum),959.96,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5412,Lamb's Tongue 20:1 (Plantago lanceolata) (folia),769.6,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5413,Potassium Citrate,706,,,potassium-citrate,Potassium Citrate,3997,live_catalog_record,verify_retail_configuration,catalog record exists; verify the exact material specification
raw_ingredient_inventory,5414,Potassium Sulfate (52% K),250,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5416,C15 (Pentadecanoic Acid),760,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5419,Pygeum 10:1 (Prunus africana) (cortex),468,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5420,*Rosmarinic Acid 50% (Salvia rosmarinus),1100,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5421,Ruscogenins (Ruscus aculeatus),986,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5422,Sea Salt (Flower of the Ocean),22,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5423,Saw Palmetto 10:1 (Serrenoa repens),2782,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5424,Shungite,892,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5425,Sodium Chlorite 80% (19.4% Na),1448,,,,,,raw_material_review,exclude,restricted/high-risk raw material
raw_ingredient_inventory,5427,Vanadium Amino Acid Chelate 0.2%,680,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5430,Vitamin B12 Blend: Adenosyl & Methyl Cobalamin,44.97668,,,,,,raw_material_review,formula_only,tiny-dose active; route to containing formulations
raw_ingredient_inventory,5431,Vitamin B8: IP6 (Inositol-hexaphosphate),426,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5432,Vitexin 2% (Crataegus oxyacantha),1046,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5433,Xanthan Gum (Xanthomonas campestris),748,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5434,Vitamin B13: PC 99% (Phosphatidylcholine) (Glycine max),880,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5435,Marshmallow 4:1 (Althaea officinalis) (radix),718,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5436,Aniracitam,100,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5438,Glycyrrhizic Acids 26% (Glycyrrhiza glabra),262,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5439,*Isoflavones 8% (Trifolium praetense),970,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5440,Mulberry Extract (Morus spp.),550,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5442,Polyphenols 20% (Cinnamomum verum),2000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5443,"Protease Acid 600,000 u/g (Aspergillus niger)",1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5444,*Salvianolic Acid B 20% (Salvia miltiorrhiza),912.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5446,Sodium Benzoate,200,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5447,Sodium Tripolyphosphate (41.9% Na),454,,,,,,raw_material_review,exclude,non-oral or production-use material
raw_ingredient_inventory,5448,Tart Cherry (Prunus cerasus),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5449,Dandelion 20:1 (Taraxacum officinalis) (radix),814,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5450,Trehalose,840,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5451,Wheatgrass (Triticum aestivum) (succus),1400,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5452,*Water Plantain 20:1 (Alisma orientalis),540,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5454,Raw Organic Meal,1038,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5472,Oyster Mushroom Chitosan Oligosaccharide (Pleurotus ostreatus) 98% deacetylated,50,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5474,Portobello Chitosan Oligosaccharide (Agaricus bisporus) 98% deacetylated,1964,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5483,ATP (Adenosine Triphosphate),120,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5484,Rehmannia 100:1 (Rehmannia glutinosa),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5486,Polysaccharides 80% (Morinda citrifolia),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5488,Noni 200:1 (Morinda citrifolia),808,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5511,Blueberry Juice (Vaccinium cyanococcus),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5514,Lycopene 98% (Solanum lycopersicum),116,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5515,L-Glutamine,880,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5516,Monolaurin (Glycerol Monolaurate) 90%,500,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5517,EMIQ 98% (Enzymatical ly Modified Isoquercetrin) (Sophorae japonica),584.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5518,Bromelain 2400 GDU/g (Ananas comosus),908,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5520,Magnesium Bisglycinate (14% Mg),500,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5522,Salidrosides 3% (Rhodiola rosea)*,920.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5523,Salidrosides 98% (Rhodiola rosea),991.6,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5526,Pomegranate Punicalagins 70% (Punica granatum) (semen)*,1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5527,Golden Serpent Fern 30:1 (Polypodium leucotomos),996.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5530,Lychee Polyphenols 70% (Litchi chinensis),980.8,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5533,"Reishi Triterpenoids 10%, Polysaccharides 50% (Ganoderma lucidum)",960.4,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5534,Astaxanthin 96% (Haematococcus pluvialis),95.2,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5544,Yuzu Spray-Dried Fruit Juice (Citrus junos),997,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5545,Yuzu Peel 10:1 (Citrus junos),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5552,Sodium Caprylate 99%,940,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5555,PHGG (Partially Hydrolyzed Guar Gum) (Cyamopsis tetragonoloba),4560,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5557,Carnosic Acid 98% (Salvia rosmarinus) (folia),1000,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5558,*Carnosic Acid 90% (Salvia rosmarinus),880,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5569,*Berberine HCl (Berberis aristata) (radix),964,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5576,DHB (Dihydroberberine) 99%    (Phellodendron chinense) (cortex),874,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5581,Andrographolide 98% (Andrographis paniculata),943.96,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
raw_ingredient_inventory,5595,*Baikal Skullcap Baicalin 98% (Scutellaria baicalensis),250,,,,,,raw_material_review,manual_review,"needs serving size, packaging, price, and safety approval"
